标题,作者,赞同,原文链接,正文相关度分,严格小学相关度分,正文抓取状态,本地Markdown
北京西城区几所好高中：四中、北师大实验、师大二附、八中、师大附，各有什么优势？哪所更好些？,胡一青,5,https://www.zhihu.com/question/647509819/answer/3493101483,344,373,已抓取正文,output/zhihu_xicheng/markdown/011-北京西城区几所好高中：四中、北师大实验、师大二附、八中、师大附，各有什么优势？哪所更好些？-3493101483.md
月坛是不是西城教改后最差的学区？,孙庆磊,6,https://www.zhihu.com/question/266796913/answer/2886482325,340,372,已抓取正文,output/zhihu_xicheng/markdown/211-月坛是不是西城教改后最差的学区？-2886482325.md
北京西城区小升初派位广内牛街学校分析?,小寒聊升学,3,https://www.zhihu.com/question/30368925/answer/2051482666,329,372,已抓取正文,output/zhihu_xicheng/markdown/002-北京西城区小升初派位广内牛街学校分析-2051482666.md
请问，目前有了北京西城区的户口，还有必要买学区房么？,心似烟火梦似水,0,https://www.zhihu.com/question/1965406707111944707/answer/1971849801789313418,312,372,已抓取正文,output/zhihu_xicheng/markdown/083-请问，目前有了北京西城区的户口，还有必要买学区房么？-1971849801789313418.md
坐标丰台，为什么小初高教育水平比海淀和西城差那么远？,马达熊,43,https://www.zhihu.com/question/5265144575/answer/51702975941,276,371,已抓取正文,output/zhihu_xicheng/markdown/900-坐标丰台，为什么小初高教育水平比海淀和西城差那么远？-51702975941.md
有必要为了孩子上学到市区买套学区房嘛？,房产冲锋号,2,https://www.zhihu.com/question/1913475448815465801/answer/2008887034786367185,255,369,已抓取正文,output/zhihu_xicheng/markdown/927-有必要为了孩子上学到市区买套学区房嘛？-2008887034786367185.md
请问大家觉得买西城月坛的学区房还是东城和平里的学区房好一些呢？,深度思考,16,https://www.zhihu.com/question/543253512/answer/3351380217,294,368,已抓取正文,output/zhihu_xicheng/markdown/388-请问大家觉得买西城月坛的学区房还是东城和平里的学区房好一些呢？-3351380217.md
非京籍家长，孩子幼升小，租房需要注意的事项以及如何准备？,私立学校指南,0,https://www.zhihu.com/question/2018267757280542900/answer/2018311882105210693,396,366,已抓取正文,output/zhihu_xicheng/markdown/1013-非京籍家长，孩子幼升小，租房需要注意的事项以及如何准备？-2018311882105210693.md
请教下各位，北京西城西长安街，731前集体户，731之后买房，2024幼升小是单校还是多校划片？,任威康,2,https://www.zhihu.com/question/647225148/answer/3421840469,321,365,已抓取正文,output/zhihu_xicheng/markdown/019-请教下各位，北京西城西长安街，731前集体户，731之后买房，2024幼升小是单校还是多校划片？-3421840469.md
北京市西城区政保生幼升小入学流程?,京选置家,5,https://www.zhihu.com/question/617555200/answer/3168289582,339,363,已抓取正文,output/zhihu_xicheng/markdown/079-北京市西城区政保生幼升小入学流程-3168289582.md
2020年，北京有哪些学区房值得推荐？,我叫小博,166,https://www.zhihu.com/question/376235967/answer/1066821614,325,361,已抓取正文,output/zhihu_xicheng/markdown/940-2020年，北京有哪些学区房值得推荐？-1066821614.md
北京学区房，东城or西城？,北京叮当,1,https://www.zhihu.com/question/488418020/answer/3042059620,312,360,已抓取正文,output/zhihu_xicheng/markdown/682-北京学区房，东城or西城？-3042059620.md
北京西城带学区的平房值得买吗？未来会不会升值？,老污龟,150,https://www.zhihu.com/question/570751900/answer/2793285713,291,359,已抓取正文,output/zhihu_xicheng/markdown/635-北京西城带学区的平房值得买吗？未来会不会升值？-2793285713.md
现在的西城派位政策，对于2030年以后就读小学的孩子来讲，出生落户西城还有意义吗？,银行融资办刘主任,0,https://www.zhihu.com/question/541360444/answer/2567744314,302,358,已抓取正文,output/zhihu_xicheng/markdown/508-现在的西城派位政策，对于2030年以后就读小学的孩子来讲，出生落户西城还有意义吗？-2567744314.md
手持一套昌平次新和现金500个，想买西城学区房，有什么建议？,我叫小博,0,https://www.zhihu.com/question/1997680951782814412/answer/1999788126177093226,290,356,已抓取正文,output/zhihu_xicheng/markdown/294-手持一套昌平次新和现金500个，想买西城学区房，有什么建议？-1999788126177093226.md
德胜学区和月坛学区区别到底在哪里？,西城房产幼升小,0,https://www.zhihu.com/question/525966586/answer/2426744387,318,355,已抓取正文,output/zhihu_xicheng/markdown/935-德胜学区和月坛学区区别到底在哪里？-2426744387.md
西城 731 之后买房，多校划片是随机还是要按照房本时间排？,Albert,1,https://www.zhihu.com/question/470927900/answer/1991411087,286,354,已抓取正文,output/zhihu_xicheng/markdown/270-西城-731-之后买房，多校划片是随机还是要按照房本时间排？-1991411087.md
北京600万以内学区房推荐？,帝都C博,10,https://www.zhihu.com/question/527020276/answer/2451697201,304,352,已抓取正文,output/zhihu_xicheng/markdown/1058-北京600万以内学区房推荐？-2451697201.md
北京市西城区取消学区房会造成什么影响？,露西的理财笔记,16,https://www.zhihu.com/question/470234814/answer/1983658670,284,351,已抓取正文,output/zhihu_xicheng/markdown/176-北京市西城区取消学区房会造成什么影响？-1983658670.md
西城和海淀的教育有啥区别？,Librabysirius,24,https://www.zhihu.com/question/519006956/answer/1969773201434317436,325,349,已抓取正文,output/zhihu_xicheng/markdown/637-西城和海淀的教育有啥区别？-1969773201434317436.md
现在入手西城北小广外学区房，26幼升小会被调剂到三义里吗？,京学区字典,1,https://www.zhihu.com/question/8342436176/answer/107419815960,288,349,已抓取正文,output/zhihu_xicheng/markdown/053-现在入手西城北小广外学区房，26幼升小会被调剂到三义里吗？-107419815960.md
西城区小升初是什么体验？,大风吹呀吹,15,https://www.zhihu.com/question/459428140/answer/2484379482,333,344,已抓取正文,output/zhihu_xicheng/markdown/379-西城区小升初是什么体验？-2484379482.md
北京西城区有哪些比较高档的小区？,深度思考,24,https://www.zhihu.com/question/580244419/answer/1891495317813326763,297,343,已抓取正文,output/zhihu_xicheng/markdown/321-北京西城区有哪些比较高档的小区？-1891495317813326763.md
求助！准备买老破小学区房，应该怎么选择？,歇够了 往前走,2,https://www.zhihu.com/question/9150811404/answer/75835808009,267,343,已抓取正文,output/zhihu_xicheng/markdown/833-求助！准备买老破小学区房，应该怎么选择？-75835808009.md
北京东城、西城、海淀、去哪所小学比较好？,若耶溪上人,3,https://www.zhihu.com/question/648926968/answer/3472612328,301,340,已抓取正文,output/zhihu_xicheng/markdown/433-北京东城、西城、海淀、去哪所小学比较好？-3472612328.md
高价买学区房，小学初中，两个孩子，值得买吗？,专营平房四合院,5,https://www.zhihu.com/question/584758338/answer/2916287595,274,340,已抓取正文,output/zhihu_xicheng/markdown/965-高价买学区房，小学初中，两个孩子，值得买吗？-2916287595.md
北京西城2025年小升初，你们会告诉孩子真相吗？中考和高考也有吗?,秋天的布拉格,32,https://www.zhihu.com/question/1928957006171046371/answer/1929972107061737322,284,338,已抓取正文,output/zhihu_xicheng/markdown/466-北京西城2025年小升初，你们会告诉孩子真相吗？中考和高考也有吗-1929972107061737322.md
求大神解惑！北京西城小升初学校怎么选？,三人行,7,https://www.zhihu.com/question/651469499/answer/3489210783,299,334,已抓取正文,output/zhihu_xicheng/markdown/146-求大神解惑！北京西城小升初学校怎么选？-3489210783.md
到底该不该买西城学区房？,轻松家长,16,https://www.zhihu.com/question/335238955/answer/1556666647,255,334,已抓取正文,output/zhihu_xicheng/markdown/430-到底该不该买西城学区房？-1556666647.md
非京籍租房上学有哪些问题需要注意？,私立学校指南,0,https://www.zhihu.com/question/1973801074268864523/answer/1976276111529904066,361,333,已抓取正文,output/zhihu_xicheng/markdown/989-非京籍租房上学有哪些问题需要注意？-1976276111529904066.md
21 年入学的多校划片方式入学，就没有 6 年一学位的说法了吗？,任昊天,1,https://www.zhihu.com/question/471794611/answer/2010790053,276,333,已抓取正文,output/zhihu_xicheng/markdown/679-21-年入学的多校划片方式入学，就没有-6-年一学位的说法了吗？-2010790053.md
北京西城德胜中学怎么样？,轻松家长,12,https://www.zhihu.com/question/475985609/answer/2691436956,320,332,已抓取正文,output/zhihu_xicheng/markdown/800-北京西城德胜中学怎么样？-2691436956.md
现在北京学区房都在弱化的大前提下，学区房买还是不买？,momo,1,https://www.zhihu.com/question/310742721/answer/2030320182988687093,250,332,已抓取正文,output/zhihu_xicheng/markdown/476-现在北京学区房都在弱化的大前提下，学区房买还是不买？-2030320182988687093.md
非京籍无房，孩子该上小学了，应该在北京上还是回天津上？？？,私立学校指南,0,https://www.zhihu.com/question/652496095/answer/68455401669,354,331,已抓取正文,output/zhihu_xicheng/markdown/1016-非京籍无房，孩子该上小学了，应该在北京上还是回天津上？？？-68455401669.md
外省到北京读初中，选择朝阳还是西城？,秋天的布拉格,51,https://www.zhihu.com/question/1921620402616140772/answer/1926644681669846253,306,331,已抓取正文,output/zhihu_xicheng/markdown/557-外省到北京读初中，选择朝阳还是西城？-1926644681669846253.md
北京西城买房求助？,云上观房,0,https://www.zhihu.com/question/1942226408366663300/answer/2017571073172984454,273,331,已抓取正文,output/zhihu_xicheng/markdown/608-北京西城买房求助？-2017571073172984454.md
买老破小学区房值得吗？,西庇阿,136,https://www.zhihu.com/question/572131086/answer/1924133581644605321,260,331,已抓取正文,output/zhihu_xicheng/markdown/826-买老破小学区房值得吗？-1924133581644605321.md
到底该不该买西城学区房？,巴菲特别牛,8,https://www.zhihu.com/question/335238955/answer/1701969584,266,329,已抓取正文,output/zhihu_xicheng/markdown/615-到底该不该买西城学区房？-1701969584.md
北京西城户口那么重要吗？,轻松家长,9,https://www.zhihu.com/question/450770252/answer/2792909601,287,328,已抓取正文,output/zhihu_xicheng/markdown/774-北京西城户口那么重要吗？-2792909601.md
为什么学区房那么值钱？孩子是否成才，本质不是孩子自己吗？教育资源真的公平吗？,任威康,3,https://www.zhihu.com/question/1957796786774189682/answer/2015794518050505426,280,328,已抓取正文,output/zhihu_xicheng/markdown/968-为什么学区房那么值钱？孩子是否成才，本质不是孩子自己吗？教育资源真的公平吗？-2015794518050505426.md
2024年西城区小升初 全区派位名额有什么变化？,三人行,0,https://www.zhihu.com/question/656797427/answer/40834505596,272,328,已抓取正文,output/zhihu_xicheng/markdown/159-2024年西城区小升初-全区派位名额有什么变化？-40834505596.md
小学的成绩有很大的欺骗性，到了初中就会有很多的学生掉队，是真的吗？,老钱,56491,https://www.zhihu.com/question/433616847/answer/1670357512,249,328,已抓取正文,output/zhihu_xicheng/markdown/465-小学的成绩有很大的欺骗性，到了初中就会有很多的学生掉队，是真的吗？-1670357512.md
北京西城区学区房房价理智吗?,我是白色的狮子,7,https://www.zhihu.com/question/441058285/answer/2357794523,270,327,已抓取正文,output/zhihu_xicheng/markdown/280-北京西城区学区房房价理智吗-2357794523.md
西城（海淀、东城学区）转学哪位大神普及一下？,京选置家,2,https://www.zhihu.com/question/552231274/answer/3201245405,322,326,已抓取正文,output/zhihu_xicheng/markdown/475-西城（海淀、东城学区）转学哪位大神普及一下？-3201245405.md
